tmdbId,userId,rating
9294,492,4.0
9294,521,4.0
9294,572,3.0
9294,596,3.5
9294,599,2.5
9294,608,3.0
49963,603,4.0
11363,1,4.0
11363,51,5.0
11363,113,3.0
11363,117,3.0
11363,414,3.0
11363,489,2.0
11363,555,4.0
11363,603,2.0
1645,33,1.0
1645,42,5.0
1645,44,4.0
1645,60,4.0
1645,66,4.0
1645,68,3.0
1645,84,4.0
1645,90,3.0
1645,109,4.0
1645,117,4.0
1645,140,3.5
1645,150,4.0
1645,168,4.0
1645,274,3.5
1645,283,3.0
1645,292,4.0
1645,322,3.5
1645,335,3.0
1645,337,4.0
1645,350,3.0
1645,364,4.0
1645,389,5.0
1645,414,2.0
1645,437,4.0
1645,448,3.0
1645,451,5.0
1645,474,3.0
1645,489,3.5
1645,492,5.0
1645,501,4.0
1645,521,4.0
1645,524,4.0
1645,570,3.5
1645,590,3.5
1645,602,3.0
31546,599,1.5
36344,27,4.0
36344,314,3.0
18550,217,2.0
18550,263,2.0
18550,294,2.0
18550,304,2.0
18550,368,2.0
18550,414,2.0
18550,492,4.0
18550,599,1.5
18550,608,3.5
11511,19,1.0
11511,43,5.0
11511,57,1.0
11511,151,3.0
11511,240,4.0
11511,274,1.0
11511,276,3.0
11511,294,1.0
11511,456,3.0
11511,477,0.5
11511,492,3.0
11511,600,1.5
34170,151,4.0
34170,217,2.0
34170,288,3.0
34170,314,3.0
34170,555,2.0
12606,6,3.0
12606,19,4.0
12606,84,3.0
12606,90,5.0
12606,274,2.0
12606,448,3.5
12606,474,3.0
12606,479,4.0
12606,492,3.0
12606,599,2.0
4837,318,3.5
12632,410,4.0
18975,43,5.0
18975,117,3.0
18975,151,2.0
18975,171,4.0
18975,269,3.0
18975,609,3.0
11962,19,2.0
11962,51,4.0
11962,135,3.0
11962,217,3.0
11962,226,3.0
11962,307,2.0
11962,414,2.0
11962,492,4.0
11962,608,1.0
2925,6,5.0
2925,12,4.0
2925,19,2.0
2925,68,3.0
2925,84,4.0
2925,146,4.0
2925,177,2.5
2925,188,4.0
2925,217,3.0
2925,307,2.5
2925,314,3.0
2925,414,1.0
2925,416,1.5
2925,453,2.0
2925,474,2.0
2925,484,4.5
2925,489,4.0
2925,492,3.0
2925,578,4.0
2925,587,2.0
2925,606,3.5
3595,19,2.0
3595,45,4.5
3595,60,3.0
3595,68,3.5
3595,82,3.0
3595,91,3.0
3595,135,4.0
3595,140,4.0
3595,144,3.5
3595,202,3.0
3595,203,4.0
3595,219,2.0
3595,265,3.0
3595,269,4.0
3595,274,3.5
3595,287,1.5
3595,297,3.0
3595,304,3.0
3595,337,4.0
3595,350,3.0
3595,363,2.5
3595,364,5.0
3595,368,3.0
3595,389,5.0
3595,414,3.0
3595,438,4.0
3595,456,5.0
3595,474,2.0
3595,477,3.0
3595,480,2.5
3595,489,2.0
3595,492,5.0
3595,524,4.0
3595,561,3.0
3595,586,4.0
3595,599,2.5
3595,608,3.5
9308,44,2.0
9308,307,1.0
9308,492,4.0
9308,599,1.5
9308,608,0.5
9308,609,3.0
18555,6,4.0
18555,414,3.0
18555,603,4.0
12123,44,3.0
12123,78,3.0
12123,93,4.0
12123,217,3.0
12123,228,3.5
12123,254,3.5
12123,277,4.0
12123,297,1.0
12123,304,3.0
12123,350,3.0
12123,380,2.0
12123,387,2.0
12123,414,2.0
12123,492,4.0
12123,559,3.0
12123,573,3.0
12123,599,2.0
10830,6,3.0
10830,19,4.0
10830,20,4.0
10830,50,2.5
10830,71,4.0
10830,92,5.0
10830,103,3.5
10830,104,3.0
10830,111,4.0
10830,132,3.0
10830,140,3.0
10830,151,4.0
10830,158,2.5
10830,160,2.0
10830,177,5.0
10830,178,3.5
10830,217,2.0
10830,274,3.5
10830,276,4.0
10830,294,1.0
10830,301,1.0
10830,380,4.0
10830,381,4.0
10830,483,3.0
10830,484,4.0
10830,492,3.0
10830,509,3.5
10830,521,4.0
10830,590,2.5
10830,599,3.0
10830,600,3.5
10830,605,3.0
10830,608,3.0
3573,6,4.0
3573,12,5.0
3573,33,5.0
3573,57,3.0
3573,68,3.5
3573,84,5.0
3573,100,4.5
3573,104,4.0
3573,108,5.0
3573,113,4.0
3573,132,2.0
3573,156,3.0
3573,206,5.0
3573,246,4.0
3573,288,3.0
3573,345,5.0
3573,372,4.0
3573,414,3.0
3573,469,3.0
3573,474,3.0
3573,479,5.0
3573,488,5.0
3573,489,3.0
3573,500,3.0
3573,509,3.5
3573,572,4.0
3573,579,5.0
3573,587,4.0
3573,599,3.0
3573,603,4.0
10546,6,3.0
10546,19,1.0
10546,160,4.0
10546,166,3.0
10546,167,1.5
10546,369,2.5
10546,380,2.0
10546,414,1.0
10546,492,4.0
10546,524,3.0
10546,544,2.0
10546,580,4.5
10546,594,5.0
10546,600,3.0
10546,608,3.0
18862,151,4.0
18862,226,3.0
18862,274,3.5
18862,492,3.0
31417,387,3.0
31417,600,3.0
9431,6,3.0
9431,19,2.0
9431,44,3.0
9431,91,2.5
9431,151,3.0
9431,274,3.5
9431,290,2.0
9431,414,2.0
9431,479,2.0
9431,492,5.0
9431,599,1.5
9431,608,1.0
47907,6,4.0
47907,108,3.0
47907,117,3.0
47907,140,4.0
47907,156,4.0
47907,414,4.0
47907,603,1.0
10061,3,5.0
10061,15,2.0
10061,16,4.0
10061,18,3.5
10061,19,2.0
10061,32,2.0
10061,44,3.0
10061,45,3.0
10061,51,4.5
10061,57,2.0
10061,66,3.5
10061,93,4.0
10061,117,3.0
10061,138,4.5
10061,149,1.0
10061,160,4.0
10061,182,1.5
10061,217,2.0
10061,274,4.0
10061,277,4.0
10061,297,1.0
10061,330,2.0
10061,332,2.0
10061,350,3.0
10061,368,2.0
10061,376,3.5
10061,377,4.5
10061,380,3.0
10061,414,2.0
10061,438,3.0
10061,464,3.0
10061,492,4.0
10061,501,3.0
10061,527,4.0
10061,555,2.0
10061,562,3.0
10061,576,1.5
10061,580,3.5
10061,599,1.5
10061,603,4.0
10061,606,1.5
10061,607,3.0
10061,608,3.0
10061,610,3.0
549,28,2.0
549,57,1.0
549,156,3.5
549,555,3.0
549,599,3.5
549,603,4.0
10478,6,4.0
10478,19,4.0
10478,31,4.0
10478,32,4.0
10478,44,4.0
10478,45,4.0
10478,68,3.5
10478,71,4.0
10478,84,3.0
10478,109,3.0
10478,117,3.0
10478,120,2.0
10478,140,4.0
10478,141,2.5
10478,151,4.0
10478,156,3.0
10478,169,4.5
10478,200,3.5
10478,202,4.0
10478,263,3.0
10478,275,4.0
10478,294,3.0
10478,310,3.0
10478,311,0.5
10478,314,3.0
10478,337,4.0
10478,350,3.0
10478,402,3.0
10478,414,4.0
10478,437,5.0
10478,438,3.5
10478,451,4.0
10478,462,0.5
10478,474,2.0
10478,492,3.0
10478,504,4.0
10478,521,3.0
10478,572,3.0
10478,590,3.0
10478,597,2.0
10478,599,2.0
10478,603,1.0
10478,608,2.0
238,15,4.0
238,16,2.5
238,17,5.0
238,18,4.0
238,21,2.5
238,22,3.0
238,23,3.5
238,28,4.5
238,29,4.5
238,39,4.0
238,42,5.0
238,45,5.0
238,50,4.0
238,51,3.5
238,57,5.0
238,59,5.0
238,60,5.0
238,62,5.0
238,63,4.0
238,64,5.0
238,68,4.0
238,70,5.0
238,72,4.5
238,74,5.0
238,76,5.0
238,79,5.0
238,80,4.0
238,82,3.5
238,84,4.0
238,91,5.0
238,96,4.0
238,97,5.0
238,98,3.0
238,103,4.5
238,104,1.5
238,105,5.0
238,113,4.0
238,116,1.5
238,118,5.0
238,120,5.0
238,122,5.0
238,125,4.5
238,131,4.0
238,132,3.0
238,135,4.0
238,137,5.0
238,140,5.0
238,141,2.5
238,152,5.0
238,153,1.0
238,156,5.0
238,160,5.0
238,165,3.0
238,166,4.5
238,168,5.0
238,171,5.0
238,177,5.0
238,182,4.5
238,183,3.0
238,190,4.5
238,193,4.5
238,197,2.0
238,199,4.0
238,202,4.0
238,204,4.0
238,211,4.5
238,213,4.0
238,217,2.0
238,219,4.5
238,220,5.0
238,221,4.5
238,222,4.5
238,224,4.0
238,227,4.5
238,228,4.0
238,231,4.0
238,232,4.0
238,233,4.0
238,238,3.0
238,239,5.0
238,241,4.5
238,245,2.0
238,247,4.0
238,249,4.5
238,254,4.0
238,268,5.0
238,274,3.5
238,275,5.0
238,279,4.0
238,282,5.0
238,285,5.0
238,290,5.0
238,292,4.0
238,294,5.0
238,295,4.5
238,298,5.0
238,302,5.0
238,305,5.0
238,307,4.5
238,308,1.5
238,313,5.0
238,317,5.0
238,319,5.0
238,322,1.5
238,324,4.0
238,325,5.0
238,327,3.5
238,328,5.0
238,329,2.0
238,330,4.0
238,331,5.0
238,336,4.0
238,338,4.5
238,339,4.5
238,343,3.0
238,346,4.0
238,348,5.0
238,350,3.0
238,354,4.0
238,357,5.0
238,361,2.5
238,362,5.0
238,364,5.0
238,367,5.0
238,368,5.0
238,372,5.0
238,376,4.0
238,378,3.0
238,380,4.0
238,382,5.0
238,385,5.0
238,387,4.5
238,391,5.0
238,400,5.0
238,409,5.0
238,412,5.0
238,413,5.0
238,414,5.0
238,415,5.0
238,417,5.0
238,419,5.0
238,422,4.0
238,424,3.0
238,425,3.5
238,430,4.0
238,432,4.0
238,434,5.0
238,435,5.0
238,448,5.0
238,452,5.0
238,453,4.0
238,462,5.0
238,464,5.0
238,469,5.0
238,472,5.0
238,474,5.0
238,479,4.0
238,480,5.0
238,483,4.0
238,492,3.0
238,493,5.0
238,494,5.0
238,495,4.5
238,496,5.0
238,497,4.0
238,503,4.5
238,510,4.5
238,520,2.0
238,522,4.5
238,532,5.0
238,553,5.0
238,554,5.0
238,570,3.0
238,572,5.0
238,573,5.0
238,577,5.0
238,580,4.5
238,585,5.0
238,586,3.0
238,590,5.0
238,593,5.0
238,594,4.0
238,596,3.5
238,597,5.0
238,599,4.0
238,600,4.0
238,601,5.0
238,603,5.0
238,606,4.0
238,607,4.0
238,608,5.0
238,610,5.0
11134,57,4.0
11134,117,3.0
11134,171,5.0
11134,372,2.0
11134,425,3.5
11134,438,4.0
11134,453,5.0
11134,599,4.0
11134,602,4.0
9303,19,2.0
9303,23,3.0
9303,33,4.0
9303,57,4.0
9303,91,4.0
9303,132,3.5
9303,140,4.0
9303,156,5.0
9303,182,4.0
9303,187,4.0
9303,195,4.0
9303,275,5.0
9303,290,4.0
9303,294,4.0
9303,297,4.0
9303,312,3.0
9303,313,5.0
9303,368,3.0
9303,387,3.5
9303,391,5.0
9303,414,5.0
9303,555,4.0
9303,603,5.0
23945,6,3.0
23945,307,0.5
22479,156,4.0
22479,171,4.0
22479,268,3.0
9054,217,1.0
9054,448,1.0
410921,68,3.5
38955,493,5.0
11015,19,1.0
11015,151,4.0
11015,288,2.0
11015,492,5.0
9306,6,3.0
9306,19,2.0
9306,32,3.0
9306,42,2.0
9306,53,5.0
9306,57,3.0
9306,117,3.0
9306,146,2.0
9306,151,3.0
9306,160,3.0
9306,182,1.5
9306,277,4.0
9306,278,3.5
9306,288,2.0
9306,307,2.0
9306,313,5.0
9306,368,1.0
9306,414,2.0
9306,448,1.5
9306,452,2.0
9306,480,3.5
9306,483,2.5
9306,492,4.0
9306,520,3.0
9306,521,3.0
9306,524,2.0
9306,599,2.5
12559,6,3.0
12559,19,1.0
12559,274,2.0
12559,492,3.0
12559,599,1.5
58770,372,2.0
3587,151,3.0
3587,599,2.0
10723,274,3.0
10723,298,0.5
10723,414,3.0
10723,492,5.0
10723,599,1.5
10723,608,3.0
19004,6,3.0
19004,226,0.5
19004,234,3.0
101230,44,4.0
10987,6,3.0
10987,44,3.0
10987,368,3.0
10987,492,5.0
10987,607,5.0
44705,4,4.0
44705,57,3.0
44705,90,4.0
44705,182,3.0
44705,217,3.0
44705,294,3.0
44705,372,4.0
44705,474,3.0
44705,579,5.0
44705,593,4.0
44705,599,3.5
44705,606,3.5
44705,609,3.0
20318,135,5.0
20318,546,3.0
20318,599,3.0
26933,90,3.0
26933,391,2.0
27854,57,4.0
27854,606,3.5
981,4,5.0
981,28,3.0
981,84,5.0
981,89,4.0
981,128,5.0
981,138,5.0
981,156,5.0
981,177,5.0
981,186,4.0
981,188,5.0
981,216,5.0
981,221,3.5
981,268,5.0
981,290,5.0
981,309,4.5
981,345,4.0
981,357,4.0
981,367,4.0
981,412,5.0
981,469,4.0
981,474,4.0
981,488,4.5
981,508,2.0
981,517,3.0
981,587,4.0
981,590,4.0
981,599,3.5
981,603,5.0
981,606,5.0
872,4,4.0
872,17,3.5
872,20,4.0
872,28,2.0
872,50,4.0
872,57,5.0
872,84,4.0
872,89,1.5
872,100,4.5
872,116,3.0
872,132,4.0
872,161,4.5
872,169,5.0
872,177,5.0
872,182,5.0
872,185,5.0
872,186,4.0
872,188,5.0
872,247,5.0
872,265,4.0
872,288,4.0
872,290,5.0
872,305,4.5
872,328,0.5
872,357,5.0
872,367,5.0
872,380,3.0
872,387,3.0
872,414,5.0
872,420,5.0
872,438,4.0
872,445,3.0
872,469,3.0
872,474,4.0
872,479,4.0
872,483,4.0
872,488,5.0
872,489,4.5
872,517,4.5
872,525,4.5
872,554,5.0
872,563,4.5
872,597,4.0
872,599,3.0
872,600,4.5
872,603,4.0
872,606,4.0
2769,84,4.0
2769,100,4.0
2769,177,3.0
2769,290,4.0
2769,355,5.0
2769,377,2.5
2769,414,4.0
2769,474,3.5
2769,489,3.5
2769,603,4.0
2769,605,3.0
2769,606,4.0
13320,89,1.5
13320,104,4.0
13320,182,3.5
13320,217,1.0
13320,355,5.0
13320,474,2.0
13320,554,4.0
164,4,4.0
164,21,3.0
164,27,4.0
164,68,3.5
164,84,4.0
164,89,1.0
164,113,5.0
164,132,3.0
164,177,5.0
164,182,5.0
164,186,5.0
164,217,2.0
164,280,4.0
164,304,4.0
164,307,3.5
164,309,4.0
164,315,4.0
164,346,3.0
164,356,4.5
164,358,4.0
164,367,3.0
164,387,2.5
164,391,5.0
164,398,5.0
164,414,4.0
164,474,3.5
164,483,4.0
164,489,5.0
164,517,4.5
164,525,4.0
164,538,4.0
164,552,3.5
164,572,4.0
164,600,2.0
164,603,4.0
164,606,5.0
426,19,5.0
426,45,4.0
426,50,4.0
426,57,4.0
426,59,5.0
426,66,4.5
426,74,4.5
426,75,1.0
426,91,4.0
426,105,4.0
426,113,4.0
426,127,3.0
426,137,4.0
426,160,4.0
426,168,4.5
426,171,5.0
426,177,4.0
426,182,4.5
426,195,2.0
426,198,4.0
426,199,3.0
426,218,4.0
426,219,3.5
426,221,5.0
426,249,4.0
426,260,4.5
426,275,5.0
426,285,5.0
426,290,5.0
426,305,3.5
426,312,5.0
426,346,4.0
426,348,5.0
426,354,4.0
426,368,3.0
426,372,3.0
426,383,4.0
426,385,4.0
426,387,5.0
426,391,5.0
426,396,4.5
426,410,5.0
426,412,4.0
426,414,5.0
426,415,4.0
426,422,3.0
426,431,3.0
426,469,5.0
426,474,4.5
426,477,3.5
426,489,3.5
426,502,3.5
426,554,5.0
426,567,0.5
426,570,2.5
426,590,4.5
426,597,3.0
426,603,5.0
426,606,4.0
426,610,5.0
567,4,4.0
567,16,3.5
567,17,4.0
567,18,4.5
567,19,5.0
567,23,3.5
567,29,4.5
567,36,3.5
567,57,5.0
567,59,5.0
567,84,4.0
567,91,2.5
567,98,5.0
567,105,4.5
567,113,5.0
567,128,5.0
567,132,4.0
567,137,4.0
567,152,4.0
567,156,5.0
567,160,4.0
567,166,3.5
567,177,5.0
567,182,4.0
567,188,5.0
567,195,5.0
567,199,3.0
567,219,5.0
567,221,4.5
567,249,3.5
567,254,4.5
567,260,4.0
567,274,3.0
567,275,5.0
567,285,5.0
567,288,4.0
567,290,5.0
567,305,4.5
567,307,4.0
567,308,1.0
567,309,4.0
567,310,5.0
567,312,4.0
567,317,4.0
567,318,4.0
567,325,5.0
567,328,3.5
567,330,3.5
567,332,4.5
567,339,4.5
567,346,4.5
567,368,3.0
567,372,4.0
567,387,3.5
567,391,5.0
567,410,5.0
567,412,5.0
567,414,5.0
567,415,4.5
567,421,4.0
567,422,3.0
567,454,5.0
567,462,4.0
567,465,5.0
567,469,5.0
567,474,4.0
567,477,3.5
567,479,5.0
567,484,2.5
567,487,4.0
567,488,5.0
567,489,4.5
567,496,5.0
567,497,3.0
567,572,5.0
567,585,4.0
567,590,5.0
567,596,4.5
567,597,5.0
567,599,3.0
567,601,5.0
567,603,5.0
567,606,4.5
567,610,5.0
3078,89,3.0
3078,105,4.0
3078,128,5.0
3078,156,5.0
3078,177,4.0
3078,186,5.0
3078,216,4.0
3078,217,4.0
3078,221,4.5
3078,275,3.0
3078,290,5.0
3078,474,5.0
3078,477,4.0
3078,606,5.0
13528,19,3.0
13528,59,5.0
13528,177,4.0
13528,188,5.0
13528,309,3.5
13528,387,3.5
13528,474,5.0
28288,474,3.0
28288,554,4.0
213,4,5.0
213,18,4.0
213,36,3.5
213,39,3.0
213,57,5.0
213,64,4.0
213,75,4.5
213,84,4.0
213,91,3.0
213,128,5.0
213,131,4.0
213,137,4.5
213,152,4.0
213,156,5.0
213,160,3.0
213,165,4.0
213,168,5.0
213,182,4.0
213,186,4.0
213,193,5.0
213,195,5.0
213,202,5.0
213,213,4.0
213,219,4.0
213,221,5.0
213,249,4.0
213,274,3.5
213,275,5.0
213,288,3.0
213,290,5.0
213,307,4.0
213,309,3.5
213,334,3.5
213,339,4.5
213,368,3.0
213,387,4.0
213,391,5.0
213,410,4.0
213,412,5.0
213,414,4.0
213,415,5.0
213,450,4.0
213,462,4.0
213,465,5.0
213,469,5.0
213,474,3.5
213,477,4.0
213,489,3.0
213,497,3.0
213,554,5.0
213,572,5.0
213,577,5.0
213,580,1.5
213,590,5.0
213,601,4.5
213,603,4.0
213,606,4.5
284,50,3.0
284,84,3.0
284,89,2.5
284,105,4.0
284,110,4.0
284,113,4.0
284,177,5.0
284,216,4.0
284,217,4.0
284,275,5.0
284,290,5.0
284,307,4.0
284,315,5.0
284,377,4.0
284,412,3.0
284,414,4.0
284,415,4.5
284,421,4.0
284,469,5.0
284,474,4.0
284,483,5.0
284,517,0.5
284,590,4.0
284,597,4.0
284,603,4.0
284,606,4.0
284,610,4.5
239,4,5.0
239,17,3.5
239,19,4.0
239,68,2.5
239,84,3.0
239,89,1.5
239,110,4.5
239,127,4.0
239,132,4.0
239,137,4.0
239,156,5.0
239,177,5.0
239,199,4.0
239,216,4.0
239,217,4.0
239,221,4.0
239,246,4.5
239,260,2.5
239,275,3.0
239,280,3.0
239,290,5.0
239,294,4.0
239,307,3.0
239,318,3.5
239,332,4.5
239,355,4.0
239,367,4.0
239,382,4.0
239,387,3.5
239,391,5.0
239,398,5.0
239,409,5.0
239,412,4.0
239,414,5.0
239,420,5.0
239,445,3.5
239,462,3.5
239,469,3.0
239,474,4.0
239,477,3.5
239,479,5.0
239,483,4.5
239,488,5.0
239,489,4.5
239,517,4.0
239,587,4.0
239,590,5.0
239,599,2.5
239,603,4.0
239,606,5.0
4808,19,3.0
4808,27,5.0
4808,57,4.0
4808,89,2.5
4808,128,4.0
4808,177,4.0
4808,290,4.0
4808,309,4.0
4808,387,4.0
4808,474,3.5
4808,520,4.0
4808,599,3.0
4808,606,4.5
289,4,5.0
289,10,4.0
289,16,3.5
289,23,3.5
289,31,5.0
289,32,5.0
289,42,5.0
289,51,3.0
289,57,5.0
289,59,5.0
289,63,4.0
289,66,4.5
289,68,4.5
289,72,4.5
289,75,4.0
289,84,4.0
289,91,4.0
289,103,5.0
289,105,4.0
289,113,5.0
289,128,5.0
289,132,3.0
289,135,4.0
289,137,5.0
289,140,4.0
289,156,5.0
289,168,4.5
289,177,5.0
289,182,5.0
289,187,4.0
289,198,5.0
289,199,5.0
289,202,5.0
289,205,2.5
289,213,3.5
289,215,4.5
289,220,5.0
289,221,5.0
289,227,3.5
289,230,1.5
289,245,3.0
289,247,4.0
289,249,4.5
289,263,4.0
289,274,3.5
289,275,5.0
289,282,3.5
289,285,5.0
289,288,4.0
289,290,5.0
289,295,4.0
289,308,3.0
289,309,5.0
289,312,5.0
289,313,3.0
289,319,4.5
289,322,5.0
289,328,1.0
289,332,4.5
289,346,4.5
289,348,5.0
289,356,5.0
289,367,5.0
289,376,4.0
289,382,5.0
289,387,5.0
289,391,5.0
289,409,4.0
289,410,4.0
289,414,5.0
289,421,4.0
289,422,4.0
289,432,5.0
289,448,4.5
289,453,3.0
289,462,4.0
289,465,5.0
289,469,5.0
289,474,5.0
289,483,4.0
289,488,4.5
289,489,4.0
289,496,4.5
289,509,3.0
289,517,4.0
289,524,3.0
289,527,4.0
289,554,5.0
289,563,4.0
289,572,5.0
289,577,5.0
289,580,0.5
289,590,5.0
289,593,5.0
289,599,4.0
289,600,2.5
289,601,4.0
289,603,5.0
289,606,4.5
289,610,3.5
963,16,4.0
963,18,4.0
963,19,5.0
963,23,4.0
963,27,4.0
963,57,5.0
963,59,5.0
963,63,4.0
963,95,4.0
963,127,5.0
963,137,4.5
963,156,5.0
963,168,4.5
963,188,5.0
963,198,4.0
963,199,4.5
963,200,4.0
963,202,4.0
963,216,4.0
963,219,4.5
963,221,4.5
963,275,3.0
963,290,5.0
963,309,4.5
963,318,3.5
963,322,3.5
963,376,4.0
963,387,4.5
963,410,4.0
963,412,5.0
963,414,4.0
963,469,3.0
963,474,4.0
963,477,3.0
963,488,3.5
963,524,3.0
963,527,4.0
963,555,5.0
963,561,4.5
963,587,3.0
963,590,4.5
963,597,4.0
963,599,3.5
963,603,5.0
11113,3,0.5
11113,4,5.0
11113,20,4.5
11113,29,4.0
11113,33,5.0
11113,50,3.0
11113,84,4.0
11113,100,4.0
11113,104,4.0
11113,105,4.0
11113,132,3.0
11113,140,4.0
11113,169,5.0
11113,177,4.0
11113,186,4.0
11113,188,5.0
11113,292,2.0
11113,315,3.0
11113,328,4.0
11113,357,4.0
11113,398,5.0
11113,474,4.5
11113,483,4.0
11113,488,4.5
11113,489,5.0
11113,517,4.5
11113,525,4.0
11113,552,3.5
11113,554,4.0
11113,563,4.0
11113,590,4.0
11113,593,4.0
11113,600,4.5
11113,603,5.0
11113,606,5.0
6620,19,2.0
6620,57,5.0
6620,84,3.0
6620,89,2.0
6620,105,4.0
6620,113,5.0
6620,132,2.5
6620,156,3.0
6620,177,5.0
6620,186,4.0
6620,290,4.0
6620,348,4.5
6620,355,4.0
6620,357,3.0
6620,367,4.0
6620,387,3.5
6620,410,4.0
6620,412,3.0
6620,414,4.0
6620,474,4.0
6620,479,5.0
6620,483,3.5
6620,488,3.0
6620,489,5.0
6620,525,3.5
6620,587,4.0
6620,590,3.5
6620,600,3.5
6620,603,4.0
6620,606,4.5
804,53,5.0
804,83,5.0
804,84,3.0
804,89,3.5
804,100,4.5
804,113,5.0
804,132,3.5
804,177,5.0
804,186,5.0
804,216,4.0
804,253,2.5
804,275,3.0
804,280,4.0
804,305,4.5
804,307,4.0
804,355,4.0
804,356,4.5
804,410,5.0
804,414,5.0
804,474,4.0
804,517,3.0
804,525,4.0
804,563,4.0
804,599,3.0
804,603,3.0
804,606,4.5
26531,234,4.0
26531,606,3.0
909,89,3.0
909,104,3.5
909,169,4.0
909,177,4.0
909,188,4.0
909,290,5.0
909,357,5.0
909,474,3.5
909,489,5.0
909,517,4.0
630,1,5.0
630,4,5.0
630,18,4.0
630,20,5.0
630,33,5.0
630,36,1.5
630,45,3.0
630,51,2.0
630,64,4.0
630,66,3.5
630,68,3.0
630,84,5.0
630,91,3.0
630,100,4.5
630,104,3.0
630,115,4.0
630,132,3.5
630,135,5.0
630,137,5.0
630,140,4.0
630,156,4.0
630,169,5.0
630,171,4.0
630,177,5.0
630,182,4.0
630,185,3.0
630,186,5.0
630,188,5.0
630,195,1.0
630,202,4.0
630,217,3.0
630,226,3.0
630,227,4.0
630,232,4.0
630,234,4.0
630,247,4.0
630,266,1.0
630,267,5.0
630,274,3.5
630,280,3.5
630,282,5.0
630,288,3.5
630,290,5.0
630,294,2.0
630,305,5.0
630,307,5.0
630,309,4.5
630,313,3.0
630,325,4.0
630,328,3.0
630,330,4.5
630,357,4.5
630,367,5.0
630,380,3.0
630,381,4.0
630,387,3.0
630,409,5.0
630,414,4.0
630,428,3.5
630,448,4.0
630,457,4.0
630,462,4.0
630,469,4.0
630,474,4.5
630,477,3.5
630,479,5.0
630,480,5.0
630,483,1.0
630,484,5.0
630,489,4.5
630,514,4.5
630,517,4.5
630,525,3.5
630,527,5.0
630,531,3.0
630,554,5.0
630,561,3.5
630,563,4.0
630,573,4.0
630,577,3.0
630,580,2.0
630,590,5.0
630,594,4.0
630,596,4.0
630,597,4.0
630,599,3.0
630,600,3.0
630,603,5.0
630,605,2.0
630,607,5.0
630,608,2.5
630,610,3.5
770,4,5.0
770,7,3.0
770,12,4.5
770,27,4.0
770,41,3.0
770,57,4.0
770,68,5.0
770,75,3.0
770,84,4.0
770,91,2.5
770,100,4.0
770,103,4.5
770,116,1.0
770,132,3.0
770,140,5.0
770,156,3.0
770,177,3.5
770,198,5.0
770,202,4.0
770,275,5.0
770,288,3.0
770,303,3.0
770,313,2.0
770,357,5.0
770,368,4.0
770,372,3.0
770,387,3.0
770,391,5.0
770,427,4.0
770,469,3.0
770,474,2.0
770,483,1.5
770,489,4.0
770,513,5.0
770,517,4.0
770,525,3.5
770,527,3.0
770,570,2.5
770,577,5.0
770,590,5.0
770,594,4.5
770,599,3.0
770,603,4.0
770,606,4.0
770,607,2.0
31044,19,3.0
31044,156,3.0
31044,216,4.0
31044,217,2.0
31044,275,5.0
31044,325,4.0
31044,469,3.0
31044,474,3.0
31044,590,3.5
599,9,4.0
599,53,5.0
599,57,4.0
599,59,4.0
599,66,5.0
599,84,4.0
599,105,4.0
599,137,5.0
599,156,4.0
599,177,5.0
599,187,5.0
599,216,5.0
599,221,5.0
599,274,3.5
599,318,4.0
599,332,4.5
599,387,4.0
599,410,5.0
599,415,4.5
599,422,5.0
599,474,4.0
599,477,4.5
599,488,3.0
599,561,4.5
599,590,4.0
599,597,5.0
599,599,2.5
15,1,5.0
15,9,5.0
15,16,3.5
15,18,5.0
15,23,4.0
15,50,4.0
15,57,5.0
15,68,3.0
15,74,5.0
15,76,1.5
15,83,3.5
15,84,4.0
15,91,4.0
15,100,3.5
15,103,4.0
15,105,4.0
15,122,5.0
15,128,4.0
15,137,5.0
15,156,5.0
15,166,4.5
15,168,5.0
15,177,2.5
15,182,3.5
15,198,5.0
15,199,5.0
15,202,5.0
15,221,4.5
15,247,4.0
15,265,4.0
15,267,2.0
15,274,3.0
15,275,5.0
15,282,1.0
15,288,3.5
15,290,5.0
15,292,1.5
15,307,4.0
15,346,4.0
15,367,5.0
15,387,4.5
15,391,5.0
15,410,5.0
15,414,5.0
15,420,3.5
15,422,4.0
15,430,5.0
15,448,4.5
15,462,4.5
15,469,5.0
15,474,4.5
15,477,4.0
15,480,5.0
15,484,4.5
15,489,3.5
15,513,4.0
15,524,3.0
15,552,4.5
15,554,2.0
15,560,4.0
15,561,4.0
15,570,2.5
15,577,3.0
15,590,4.0
15,599,4.0
15,600,4.0
15,603,5.0
15,608,3.5
15,610,4.0
62,7,4.0
62,18,4.0
62,19,3.0
62,23,4.0
62,27,2.0
62,28,3.0
62,29,5.0
62,39,2.0
62,41,2.0
62,42,5.0
62,45,4.0
62,50,4.5
62,51,5.0
62,57,5.0
62,59,5.0
62,63,3.5
62,64,1.0
62,68,1.5
62,69,5.0
62,73,4.0
62,75,3.5
62,83,5.0
62,91,3.5
62,95,5.0
62,103,4.0
62,105,4.0
62,137,4.0
62,140,4.0
62,149,2.0
62,156,4.5
62,160,5.0
62,167,1.0
62,177,1.5
62,182,5.0
62,186,5.0
62,187,4.0
62,193,5.0
62,197,4.0
62,198,4.0
62,202,5.0
62,212,4.0
62,233,3.5
62,239,4.0
